postal_code,city,lat,long
37171,Chambray-lès-Tours,47.3354,0.7029
37172,Chambray-lès-Tours,47.3354,0.7029
37170,Chambray-lès-Tours,47.3354,0.7029
51170,Chambrecy,49.1824,3.8226
85500,Chambretaud,46.9218,-0.9656
57170,Chambrey,48.7874,6.4585
52700,Chambroncourt,48.3529,5.4043
02000,Chambry,49.5926,3.6579
77910,Chambry,48.9985,2.894
21220,Chambœuf,47.2333,4.9
42330,Chambœuf,45.5775,4.3204
63580,Chaméane,45.5134,3.4511
69620,Chamelet,45.9837,4.5097
51500,Chamery,49.1734,3.9551
25380,Chamesey,47.2333,6.65
25190,Chamesol,47.347,6.8346
21400,Chamesson,47.79,4.5404
19330,Chameyrat,45.2341,1.6981
77260,Chamigny,48.9724,3.1517
71510,Chamilly,46.8671,4.6844
53270,Chammes,48.0771,-0.3773
39800,Chamole,46.8392,5.725
74405,Chamonix-Mont-Blanc,45.9238,6.8693
74402,Chamonix-Mont-Blanc,45.9238,6.8693
74403,Chamonix-Mont-Blanc,45.9238,6.8693
74400,Chamonix-Mont-Blanc,45.9238,6.8693
74401,Chamonix-Mont-Blanc,45.9238,6.8693
74409,Chamonix-Mont-Blanc,45.9238,6.8693
74404,Chamonix-Mont-Blanc,45.9238,6.8693
17130,Chamouillac,45.3134,-0.4661
02860,Chamouille,49.4739,3.666
52410,Chamouilley,48.6065,5.0457
73390,Chamousset,45.5585,6.1989
89660,Chamoux,47.4564,3.6624
73390,Chamoux-sur-Gelon,45.534,6.2138
10130,Chamoy,48.1186,3.9696
15350,Champagnac,45.3566,2.3994
17500,Champagnac,45.4253,-0.382
24530,Champagnac-de-Belair,45.3932,0.6993
19320,Champagnac-la-Noaille,45.3081,2.0175
19320,Champagnac-la-Prune,45.1858,1.9509
87150,Champagnac-la-Rivière,45.7106,0.9134
43440,Champagnac-le-Vieux,45.3578,3.5028
23190,Champagnat,46.0181,2.2831
71480,Champagnat,46.483,5.3806
63580,Champagnat-le-Jeune,45.4499,3.4267
07340,Champagne,45.2729,4.8005
17620,Champagne,45.8321,-0.9098
28410,Champagne,48.7642,1.5683
24320,Champagne,45.4221,0.3168
72470,Champagné,48.0219,0.331
69541,Champagne-au-Mont-d'Or,45.7947,4.7908
69543,Champagne-au-Mont-d'Or,45.7947,4.7908
69410,Champagne-au-Mont-d'Or,45.7947,4.7908
69544,Champagne-au-Mont-d'Or,45.7947,4.7908
69542,Champagne-au-Mont-d'Or,45.7947,4.7908
01260,Champagne-en-Valromey,45.9055,5.6768
86510,Champagné-le-Sec,46.1909,0.1907
85450,Champagné-les-Marais,46.3808,-1.1211
16350,Champagne-Mouton,45.9916,0.4109
86160,Champagné-Saint-Hilaire,46.3194,0.3246
39600,Champagne-sur-Loue,47.039,5.813
95660,Champagne-sur-Oise,49.1405,2.2423
77430,Champagne-sur-Seine,48.3979,2.7978
21310,Champagne-sur-Vingeanne,47.4459,5.3925
73240,Champagneux,45.626,5.6709
16250,Champagne-Vigny,45.5087,0.0366
39290,Champagney,47.2595,5.5156
25170,Champagney,47.2561,5.9064
70290,Champagney,47.705,6.6817
38800,Champagnier,45.1116,5.7272
39306,Champagnole,46.7445,5.9135
39304,Champagnole,46.7445,5.9135
39300,Champagnole,46.7445,5.9135
39308,Champagnole,46.7445,5.9135
39303,Champagnole,46.7445,5.9135
39302,Champagnole,46.7445,5.9135
39309,Champagnole,46.7445,5.9135
39301,Champagnole,46.7445,5.9135
39307,Champagnole,46.7445,5.9135
39305,Champagnole,46.7445,5.9135
17240,Champagnolles,45.5137,-0.6368
21440,Champagny,47.4574,4.7637
73350,Champagny-en-Vanoise,45.4545,6.6932
71460,Champagny-sous-Uxelles,46.5796,4.7419
58420,Champallement,47.2323,3.4893
74500,Champanges,46.3723,6.5527
51270,Champaubert,48.8786,3.7755
05310,Champcella,44.7232,6.5716
77560,Champcenest,48.6711,3.2821
61210,Champcerie,48.7988,-0.2238
50320,Champcervon,48.7767,-1.395
24750,Champcevinel,45.2158,0.7256
89220,Champcevrais,47.7454,2.9566
50530,Champcey,48.7255,-1.4477
43430,Champclause,45.0222,4.1762
43260,Champclause,45.0222,4.1762
91750,Champcueil,48.5159,2.4467
79220,Champdeniers-Saint-Denis,46.4833,-0.4
77390,Champdeuil,48.6207,2.7286
42600,Champdieu,45.6453,4.0471
39500,Champdivers,47.0095,5.3846
21500,Champ-d'Oiseau,47.55,4.35
27190,Champ-Dolent,48.9618,1.0133
17430,Champdolent,45.9193,-0.8009
01110,Champdor,46.0157,5.5974
01110,Champdor-Corcelles,46.0172,5.5972
21130,Champdôtre,47.1817,5.3042
88640,Champdray,48.1346,6.7529
14380,Champ-du-Boult,48.7931,-1.0075
21210,Champeau-en-Morvan,47.2667,4.15
77720,Champeaux,48.5846,2.8066
35500,Champeaux,48.1472,-1.3117
50530,Champeaux,48.7379,-1.5315
24340,Champeaux-et-la-Chapelle-Pommier,45.4742,0.5782
61560,Champeaux-sur-Sarthe,48.577,0.4426
63320,Champeix,45.5886,3.1288
27600,Champenard,49.1064,1.3349
54280,Champenoux,48.7426,6.3483
53640,Champéon,48.3676,-0.5177
63600,Champétières,45.5195,3.6943
70400,Champey,47.5853,6.6793
54700,Champey-sur-Moselle,48.9576,6.0585
72610,Champfleur,48.3869,0.1273
10700,Champfleury,48.6169,4.0055
51500,Champfleury,49.2,4.0167
71530,Champforgeuil,46.8186,4.8336
53370,Champfrémont,48.4278,-0.0914
01410,Champfromier,46.1938,5.8139
53160,Champgenéteux,48.2908,-0.3621
51310,Champguyon,48.7754,3.5419
61240,Champ-Haut,48.7261,0.3253
28300,Champhol,48.4681,1.5028
80700,Champien,49.6951,2.8614
38260,Champier,45.4554,5.2924
49330,Champigné,47.6641,-0.5718
89350,Champignelles,47.7801,3.0746
51150,Champigneul-Champagne,48.9716,4.1679
08250,Champigneulle,49.3519,4.9258
54250,Champigneulles,48.734,6.1618
52150,Champigneulles-en-Bassigny,48.1314,5.6441
08430,Champigneul-sur-Vence,49.7012,4.6566
21230,Champignolles,47.0543,4.5663
27330,Champignolles,48.9549,0.7654
10200,Champignol-lez-Mondeville,48.1388,4.675
89340,Champigny,48.3167,3.1333
51370,Champigny,49.2678,3.971
41330,Champigny-en-Beauce,47.7124,1.2534
27220,Champigny-la-Futelaye,48.8642,1.2975
86170,Champigny-le-Sec,46.7164,0.1556
52200,Champigny-lès-Langres,47.8945,5.3464
52400,Champigny-sous-Varennes,47.8671,5.644
10700,Champigny-sur-Aube,48.5601,4.0736
94505,Champigny-sur-Marne,48.8164,2.4937
94502,Champigny-sur-Marne,48.8164,2.4937
94501,Champigny-sur-Marne,48.8164,2.4937
94503,Champigny-sur-Marne,48.8164,2.4937
94506,Champigny-sur-Marne,48.8164,2.4937
94507,Champigny-sur-Marne,48.8164,2.4937
94508,Champigny-sur-Marne,48.8164,2.4937
94504,Champigny-sur-Marne,48.8164,2.4937
94500,Champigny-sur-Marne,48.8164,2.4937
94509,Champigny-sur-Marne,48.8164,2.4937
37120,Champigny-sur-Veude,47.0652,0.3287
36160,Champillet,46.5491,2.1115
51160,Champillon,49.0843,3.9794
07440,Champis,44.9604,4.7339
91160,Champlan,48.7082,2.2797
51480,Champlat-et-Boujacourt,49.1544,3.8348
73390,Champ-Laurent,45.5077,6.2144
89300,Champlay,47.9513,3.4385
71120,Champlecy,46.47,4.2445
88600,Champ-le-Duc,48.196,6.7216
58210,Champlemy,47.2858,3.3505
08260,Champlin,49.84,4.3307
58700,Champlin,47.2412,3.4451
70600,Champlitte,47.6152,5.5154
25360,Champlive,47.2882,6.2466
89210,Champlost,48.0249,3.6699
16290,Champmillon,45.6396,-0.0004
91150,Champmotteux,48.3433,2.3195
87400,Champnétery,45.8326,1.572
55100,Champneuville,49.2363,5.3258
16430,Champniers,45.7145,0.2044
86400,Champniers,46.2174,0.3365
24360,Champniers-et-Reilhac,45.6725,0.7309
05260,Champoléon,44.7333,6.2333
42430,Champoly,45.8573,3.8367
61120,Champosoult,48.8709,0.1674
55140,Champougny,48.5446,5.6945
45420,Champoulet,47.658,2.9192
25640,Champoux,47.335,6.1356
21690,Champrenault,47.3995,4.6802
50800,Champrepus,48.8333,-1.3167
72320,Champrond,48.078,0.746
28240,Champrond-en-Gâtine,48.4025,1.0753
28400,Champrond-en-Perchet,48.3167,0.8667
39230,Champrougier,46.8716,5.5221
61190,Champs,48.5836,0.5583
02670,Champs,49.5408,3.2543
63440,Champs,46.0585,3.085
87230,Champsac,45.703,0.9566
23220,Champsanglard,46.2741,1.8811
61700,Champsecret,48.6092,-0.5506
28700,Champseru,48.4919,1.6574
52500,Champsevraine,47.7468,5.5502
24470,Champs-Romain,45.5319,0.7745
77420,Champs-sur-Marne,48.85,2.6
15270,Champs-sur-Tarentaine-Marchal,45.4,2.5667
89290,Champs-sur-Yonne,47.7333,3.6
10140,Champ-sur-Barse,48.2374,4.409
38560,Champ-sur-Drac,45.0694,5.7315
49380,Champ-sur-Layon,47.2667,-0.5833
04660,Champtercier,44.0953,6.1614
49220,Champteussé-sur-Baconne,47.6672,-0.6557
49270,Champtoceaux,47.3367,-1.266
49123,Champtocé-sur-Loire,47.4134,-0.8656
70100,Champtonnay,47.3797,5.6686
89710,Champvallon,47.9356,3.3445
39100,Champvans,47.1047,5.4376
70100,Champvans,47.3935,5.5766
25170,Champvans-les-Moulins,47.25,5.9167
58300,Champvert,46.8414,3.5105
51700,Champvoisy,49.1299,3.6374
58400,Champvoux,47.1355,3.076
38410,Chamrousse,45.1282,5.875
89300,Chamvres,47.957,3.3627
48230,Chanac,44.4662,3.343
19150,Chanac-les-Mines,45.2645,1.8196
43170,Chanaleilles,44.8612,3.4881
38150,Chanas,45.3188,4.8185
63530,Chanat-la-Mouteyre,45.8308,3.015
01420,Chanay,46.0054,5.7845
73310,Chanaz,45.8085,5.7943
37210,Chançay,47.454,0.8745
35680,Chancé,48.0351,-1.3803
21440,Chanceaux,47.5182,4.7196
37600,Chanceaux-près-Loches,47.15,0.9333
37390,Chanceaux-sur-Choisille,47.4714,0.7054
24650,Chancelade,45.2055,0.6655
52100,Chancenay,48.67,4.9872
70140,Chancey,47.3204,5.6827
01590,Chancia,46.3459,5.6457
61300,Chandai,48.7531,0.7402
07230,Chandolas,44.4035,4.2528
42190,Chandon,46.1492,4.2139
07310,Chanéac,44.933,4.3196
01990,Chaneins,46.0972,4.8529
71570,Chânes,46.2515,4.7565
21340,Change,46.9289,4.6317
53810,Changé,48.0992,-0.7897
72560,Changé,47.9871,0.2828
52360,Changey,47.9254,5.3858
77660,Changis-sur-Marne,48.9582,3.0219
71120,Changy,46.4146,4.2365
42310,Changy,46.1422,3.8915
51300,Changy,48.7736,4.6793
43100,Chaniat,45.3173,3.4849
17610,Chaniers,45.7182,-0.5577
21330,Channay,47.8824,4.3315
37330,Channay-sur-Lathan,47.4791,0.2642
10340,Channes,47.94,4.2545
63450,Chanonat,45.693,3.0935
26600,Chanos-Curson,45.0606,4.9238
05700,Chanousse,44.3554,5.6551
52260,Chanoy,47.9238,5.2863
01400,Chanoz-Châtenay,46.1853,5.0317
45400,Chanteau,47.9665,1.9713
45320,Chantecoq,48.0537,2.9615
79340,Chantecorps,46.4966,-0.1557
54300,Chanteheux,48.5972,6.5278
19330,Chanteix,45.3099,1.6375
03140,Chantelle,46.2381,3.1532
50510,Chanteloup,48.8988,-1.4863
27240,Chanteloup,48.8835,1.0205
79320,Chanteloup,46.7664,-0.524
35150,Chanteloup,47.9658,-1.6149
77600,Chanteloup-en-Brie,48.8548,2.7393
49340,Chanteloup-les-Bois,47.0948,-0.6848
78570,Chanteloup-les-Vignes,48.9761,2.0326
38740,Chantelouve,44.9838,5.9687
51260,Chantemerle,48.6123,3.6573
26600,Chantemerle-les-Blés,45.1158,4.896
26230,Chantemerle-lès-Grignan,44.4029,4.834
17380,Chantemerle-sur-la-Soie,45.9793,-0.6421
58240,Chantenay-Saint-Imbert,46.7333,3.1833
72430,Chantenay-Villedieu,47.9206,-0.1608
35573,Chantepie,48.0882,-1.6169
35579,Chantepie,48.0882,-1.6169
35572,Chantepie,48.0882,-1.6169
35571,Chantepie,48.0882,-1.6169
35574,Chantepie,48.0882,-1.6169
35135,Chantepie,48.0882,-1.6169
24190,Chantérac,45.1732,0.4452
55500,Chanteraine,48.681,5.3711
15190,Chanterelle,45.3796,2.8141
70360,Chantes,47.633,5.9316
38470,Chantesse,45.2442,5.4474
43300,Chanteuges,45.0726,3.5315
16360,Chantillac,45.3263,-0.2448
60639,Chantilly,49.1946,2.4712
60647,Chantilly,49.1946,2.4712
60648,Chantilly,49.1946,2.4712
60649,Chantilly,49.1946,2.4712
60638,Chantilly,49.1946,2.4712
60500,Chantilly,49.1946,2.4712
60637,Chantilly,49.1946,2.4712
60501,Chantilly,49.1946,2.4712
60631,Chantilly,49.1946,2.4712
60503,Chantilly,49.1946,2.4712
60504,Chantilly,49.1946,2.4712
60646,Chantilly,49.1946,2.4712
60508,Chantilly,49.1946,2.4712
60509,Chantilly,49.1946,2.4712
60634,Chantilly,49.1946,2.4712
60633,Chantilly,49.1946,2.4712
60551,Chantilly,49.1946,2.4712
60552,Chantilly,49.1946,2.4712
60632,Chantilly,49.1946,2.4712
60635,Chantilly,49.1946,2.4712
60506,Chantilly,49.1946,2.4712
60643,Chantilly,49.1946,2.4712
85114,Chantonnay,46.6872,-1.0511
85113,Chantonnay,46.6872,-1.0511
85111,Chantonnay,46.6872,-1.0511
85110,Chantonnay,46.6872,-1.0511
88000,Chantraine,48.1716,6.4354
52700,Chantraines,48.2186,5.2481
25330,Chantrans,47.0435,6.1497
53300,Chantrigné,48.415,-0.5691
61800,Chanu,48.7291,-0.676
57580,Chanville,49.0431,6.4362
49750,Chanzeaux,47.2631,-0.6433
41600,Chaon,47.6089,2.1729
54330,Chaouilley,48.4391,6.0676
10210,Chaource,48.0592,4.1374
02340,Chaourse,49.7047,3.9991
71460,Chapaize,46.5574,4.7354
38530,Chapareillan,45.4651,5.9917
63230,Chapdes-Beaufort,45.8928,2.8636
24320,Chapdeuil,45.342,0.4753
03340,Chapeau,46.4879,3.5231
74540,Chapeiry,45.85,6.0333
51290,Chapelaine,48.5796,4.4991
25240,Chapelle-des-Bois,46.5981,6.1147
25270,Chapelle-d'Huin,46.9324,6.1665
28330,Chapelle-Guillaume,48.1138,0.9072
28290,Chapelle-Royale,48.1449,1.0444
19300,Chapelle-Spinasse,45.3585,2.0418
10700,Chapelle-Vallon,48.4357,4.0393
86300,Chapelle-Viviers,46.4837,0.7259
39140,Chapelle-Voland,46.802,5.3765
45270,Chapelon,48.037,2.5787
78130,Chapet,48.9667,1.9333
39300,Chapois,46.8367,5.9614
69970,Chaponnay,45.6276,4.9361
69630,Chaponost,45.7102,4.7422
08220,Chappes,49.6101,4.2713
03390,Chappes,46.3877,2.9265
10260,Chappes,48.1672,4.248
63720,Chappes,45.8685,3.2207
87270,Chaptelat,45.9101,1.2585
63260,Chaptuzat,46.0319,3.1781
38490,Charancieu,45.53,5.5855
38790,Charantonnay,45.5371,5.11
38850,Charavines,45.4289,5.5149
08130,Charbogne,49.5018,4.5897
71320,Charbonnat,46.7895,4.1162
71260,Charbonnières,46.3891,4.8335
28330,Charbonnières,48.1904,0.9524
69751,Charbonnières-les-Bains,45.7805,4.7464
69260,Charbonnières-les-Bains,45.7805,4.7464
69755,Charbonnières-les-Bains,45.7805,4.7464
25620,Charbonnières-les-Sapins,47.1465,6.2126
63410,Charbonnières-les-Varennes,45.9079,2.9998
63410,Charbonnières-les-Vieilles,45.9949,2.9984
63340,Charbonnier-les-Mines,45.4166,3.2851
89113,Charbuy,47.8228,3.4662
70700,Charcenne,47.3724,5.7778
49320,Charcé-Saint-Ellier-sur-Aubance,47.358,-0.4118
53250,Charchigné,48.4176,-0.4091
39260,Charchilla,46.4647,5.7129
39130,Charcier,46.627,5.7511
23700,Chard,45.9444,2.4769
08400,Chardeny,49.4179,4.6004
55000,Chardogne,48.8241,5.1273
71700,Chardonnay,46.51,4.8611
03140,Chareil-Cintrat,46.2668,3.2205
21690,Charencey,47.4214,4.6688
39250,Charency,46.7703,5.9938
54260,Charency-Vezin,49.4845,5.5114
26310,Charens,44.5384,5.5106
63640,Charensat,45.9865,2.6362
69220,Charentay,46.089,4.6792
89580,Charentenay,47.6496,3.5453
37390,Charentilly,47.4698,0.609
18210,Charenton-du-Cher,46.7301,2.6444
94228,Charenton-le-Pont,48.8221,2.4122
94679,Charenton-le-Pont,48.8221,2.4122
94672,Charenton-le-Pont,48.8221,2.4122
94671,Charenton-le-Pont,48.8221,2.4122
94220,Charenton-le-Pont,48.8221,2.4122
94229,Charenton-le-Pont,48.8221,2.4122
94227,Charenton-le-Pont,48.8221,2.4122
94222,Charenton-le-Pont,48.8221,2.4122
94678,Charenton-le-Pont,48.8221,2.4122
94674,Charenton-le-Pont,48.8221,2.4122
94677,Charenton-le-Pont,48.8221,2.4122
94226,Charenton-le-Pont,48.8221,2.4122
94675,Charenton-le-Pont,48.8221,2.4122
94224,Charenton-le-Pont,48.8221,2.4122
94676,Charenton-le-Pont,48.8221,2.4122
94223,Charenton-le-Pont,48.8221,2.4122
94225,Charenton-le-Pont,48.8221,2.4122
94221,Charenton-le-Pont,48.8221,2.4122
94673,Charenton-le-Pont,48.8221,2.4122
18140,Charentonnay,47.1448,2.8737
38390,Charette,45.81,5.369
71270,Charette-Varennes,46.9167,5.2
54470,Charey,49.0017,5.8794
39130,Charézier,46.611,5.7279
37530,Chargé,47.4327,1.0304
70100,Chargey-lès-Gray,47.4851,5.5787
70170,Chargey-lès-Port,47.7371,6.0002
70000,Chariez,47.6196,6.0862
21140,Charigny,47.431,4.4237
01130,Charix,46.1842,5.6835
31350,Charlas,43.2274,0.6931
27380,Charleval,49.3729,1.3837
13350,Charleval,43.7186,5.2455
51120,Charleville,48.8129,3.6676
08006,Charleville-Mézières,49.7685,4.7249
08013,Charleville-Mézières,49.7685,4.7249
08004,Charleville-Mézières,49.7685,4.7249
08003,Charleville-Mézières,49.7685,4.7249
08002,Charleville-Mézières,49.7685,4.7249
08005,Charleville-Mézières,49.7685,4.7249
08010,Charleville-Mézières,49.7685,4.7249
08001,Charleville-Mézières,49.7685,4.7249
08000,Charleville-Mézières,49.7685,4.7249
08101,Charleville-Mézières,49.7685,4.7249
08109,Charleville-Mézières,49.7685,4.7249
08102,Charleville-Mézières,49.7685,4.7249
08107,Charleville-Mézières,49.7685,4.7249
08106,Charleville-Mézières,49.7685,4.7249
08105,Charleville-Mézières,49.7685,4.7249
08099,Charleville-Mézières,49.7685,4.7249
08098,Charleville-Mézières,49.7685,4.7249
08103,Charleville-Mézières,49.7685,4.7249
08011,Charleville-Mézières,49.7685,4.7249
08104,Charleville-Mézières,49.7685,4.7249
08014,Charleville-Mézières,49.7685,4.7249
57220,Charleville-sous-Bois,49.1895,6.4114
42190,Charlieu,46.162,4.1723
18350,Charly,46.8994,2.7482
69390,Charly,45.6489,4.7946
57640,Charly-Oradour,49.1741,6.2383
02310,Charly-sur-Marne,48.9775,3.2846
16320,Charmant,45.4963,0.1833
25470,Charmauvillers,47.2391,6.9191
16140,Charmé,45.9517,0.1169
03110,Charmeil,46.1613,3.393
15500,Charmensac,45.2167,3.0882
77410,Charmentray,48.9453,2.7765
88132,Charmes,48.3722,6.2912
88131,Charmes,48.3722,6.2912
88133,Charmes,48.3722,6.2912
52360,Charmes,47.92,5.3509
03800,Charmes,46.0752,3.2521
02800,Charmes,49.6534,3.3786
88130,Charmes,48.3722,6.2912
88139,Charmes,48.3722,6.2912
21310,Charmes,47.3767,5.3461
52110,Charmes-en-l'Angle,48.3742,5.0013
54113,Charmes-la-Côte,48.6259,5.8282
52110,Charmes-la-Grande,48.3835,4.9934
70120,Charmes-Saint-Valbert,47.7287,5.7087
26260,Charmes-sur-l'Herbasse,45.148,5.0163
07800,Charmes-sur-Rhône,44.8637,4.8353
70000,Charmoille,47.6634,6.108
25380,Charmoille,47.2448,6.6686
90140,Charmois,47.5746,6.9376
54360,Charmois,48.5401,6.3839
88460,Charmois-devant-Bruyères,48.1679,6.5932
88270,Charmois-l'Orgueilleux,48.1048,6.2683
95420,Charmont,49.1358,1.7902
51330,Charmont,48.8706,4.8684
45480,Charmont-en-Beauce,48.2319,2.1057
10150,Charmont-sous-Barbuise,48.4076,4.173
10290,Charmoy,48.4027,3.5872
71710,Charmoy,46.7564,4.3338
89400,Charmoy,47.9412,3.4928
07340,Charnas,45.3363,4.7437
63290,Charnat,45.9433,3.4328
69380,Charnay,45.8906,4.6682
25440,Charnay,47.1278,5.9546
71350,Charnay-lès-Chalon,46.9386,5.0936
71850,Charnay-lès-Mâcon,46.3075,4.7848
71012,Charnay-lès-Mâcon,46.3075,4.7848
38140,Charnècles,45.344,5.528
37290,Charnizay,46.9136,0.9863
39240,Charnod,46.3329,5.4889
08600,Charnois,50.1081,4.8287
01800,Charnoz-sur-Ain,45.8667,5.2167
21350,Charny,47.3367,4.4277
77410,Charny,48.971,2.7612
89120,Charny,47.8866,3.0958
10380,Charny-le-Bachot,48.5521,3.9452
89120,Charny Orée de Puisaye,47.8858,3.0961
89350,Charny Orée de Puisaye,47.8858,3.0961
55100,Charny-sur-Meuse,49.2082,5.3635
71120,Charolles,46.4345,4.2753
26450,Charols,44.5905,4.9521
28120,Charonville,48.2809,1.3041
18290,Chârost,46.9939,2.1164
55270,Charpentry,49.2579,5.0303
26300,Charpey,44.9378,5.0937
28500,Charpont,48.6991,1.4361
25140,Charquemont,47.2142,6.8198
86170,Charrais,46.6981,0.2014
43300,Charraix,45.026,3.5686
16380,Charras,45.5425,0.4159
28220,Charray,47.9709,1.3263
64190,Charre,43.3167,-0.8677
71510,Charrecey,46.8388,4.6677
21170,Charrey-sur-Saône,47.0882,5.1623
21400,Charrey-sur-Seine,47.95,4.5167
58300,Charrin,46.7879,3.5982
64130,Charritte-de-Bas,43.2941,-0.8823
17230,Charron,46.2951,-1.1066
23700,Charron,46.0599,2.5625
86250,Charroux,46.1444,0.4033
03140,Charroux,46.185,3.1613
95750,Chars,49.1603,1.9367
45130,Charsonville,47.9282,1.5798
28130,Chartainvilliers,48.5441,1.5542
02400,Chartèves,49.0749,3.505
49150,Chartrené,47.4916,-0.1259
28002,Chartres,48.4469,1.4892
28000,Chartres,48.4469,1.4892
28003,Chartres,48.4469,1.4892
28004,Chartres,48.4469,1.4892
28006,Chartres,48.4469,1.4892
28007,Chartres,48.4469,1.4892
28001,Chartres,48.4469,1.4892
28038,Chartres,48.4469,1.4892
28005,Chartres,48.4469,1.4892
28008,Chartres,48.4469,1.4892
28933,Chartres,48.4469,1.4892
28935,Chartres,48.4469,1.4892
28026,Chartres,48.4469,1.4892
28040,Chartres,48.4469,1.4892
28944,Chartres,48.4469,1.4892
28950,Chartres,48.4469,1.4892
28029,Chartres,48.4469,1.4892
28033,Chartres,48.4469,1.4892
28034,Chartres,48.4469,1.4892
28088,Chartres,48.4469,1.4892
28035,Chartres,48.4469,1.4892
28036,Chartres,48.4469,1.4892
28037,Chartres,48.4469,1.4892
28080,Chartres,48.4469,1.4892
28039,Chartres,48.4469,1.4892
28932,Chartres,48.4469,1.4892
28931,Chartres,48.4469,1.4892
28044,Chartres,48.4469,1.4892
28930,Chartres,48.4469,1.4892
28009,Chartres,48.4469,1.4892
28011,Chartres,48.4469,1.4892
28920,Chartres,48.4469,1.4892
28018,Chartres,48.4469,1.4892
28910,Chartres,48.4469,1.4892
28901,Chartres,48.4469,1.4892
28019,Chartres,48.4469,1.4892
28023,Chartres,48.4469,1.4892
28024,Chartres,48.4469,1.4892
28025,Chartres,48.4469,1.4892
35131,Chartres-de-Bretagne,48.0398,-1.7054
35176,Chartres-de-Bretagne,48.0398,-1.7054
35177,Chartres-de-Bretagne,48.0398,-1.7054
77590,Chartrettes,48.4881,2.7008
19600,Chartrier,45.0709,1.4521
77320,Chartronges,48.7465,3.269
17130,Chartuzac,45.3396,-0.4183
38230,Charvieu-Chavagneux,45.75,5.15
74370,Charvonnex,45.9775,6.1596
63160,Chas,45.749,3.3015
10210,Chaserey,47.9583,4.0691
85400,Chasnais,46.4597,-1.2292
25580,Chasnans,47.0856,6.3128
58350,Chasnay,47.2455,3.1843
35250,Chasné-sur-Illet,48.24,-1.5638
43700,Chaspinhac,45.0861,3.9445
43320,Chaspuzac,45.0681,3.7491
63320,Chassagne,45.4978,3.0763
21190,Chassagne-Montrachet,46.9382,4.7299
43230,Chassagnes,45.2144,3.5381
25290,Chassagne-Saint-Denis,47.0839,6.1142
69700,Chassagny,45.6067,4.7321
24600,Chassaignes,45.2535,0.2522
39360,Chassal,46.3571,5.7839
28480,Chassant,48.2953,1.0639
72600,Chassé,48.4461,0.203
50520,Chasseguey,48.6475,-1.0788
71570,Chasselas,46.2757,4.7188
69380,Chasselay,45.8744,4.7724
38470,Chasselay,45.2565,5.3388
02370,Chassemy,49.3806,3.5069
03510,Chassenard,46.4386,3.9799
36800,Chasseneuil,46.6468,1.4966
86369,Chasseneuil-du-Poitou,46.6513,0.3723
86362,Chasseneuil-du-Poitou,46.6513,0.3723
86361,Chasseneuil-du-Poitou,46.6513,0.3723
86360,Chasseneuil-du-Poitou,46.6513,0.3723
16260,Chasseneuil-sur-Bonnieure,45.8167,0.45
16150,Chassenon,45.852,0.7648
48250,Chasseradès,44.5515,3.8254
38670,Chasse-sur-Rhône,45.5785,4.8098
21150,Chassey,47.477,4.446
55130,Chassey-Beaupré,48.4583,5.4331
71150,Chassey-le-Camp,46.8871,4.6975
70230,Chassey-lès-Montbozon,47.5167,6.3333
70360,Chassey-lès-Scey,47.6432,5.978
16350,Chassiecq,45.9538,0.379
07110,Chassiers,44.5509,4.2968
69686,Chassieu,45.7458,4.9709
69684,Chassieu,45.7458,4.9709
69685,Chassieu,45.7458,4.9709
69680,Chassieu,45.7458,4.9709
69689,Chassieu,45.7458,4.9709
69682,Chassieu,45.7458,4.9709
69687,Chassieu,45.7458,4.9709
89160,Chassignelles,47.7599,4.1773
38730,Chassignieu,45.5004,5.5041
43440,Chassignolles,45.3968,3.4922
36400,Chassignolles,46.5411,1.9395
52190,Chassigny,47.7114,5.3796
71170,Chassigny-sous-Dun,46.2397,4.294
72540,Chassillé,48.0204,-0.1156
16200,Chassors,45.6972,-0.2101
18800,Chassy,47.042,2.8363
89110,Chassy,47.8499,3.3489
71130,Chassy,46.5881,4.1113
48300,Chastanier,44.7253,3.7549
19600,Chasteaux,45.0928,1.4677
43300,Chastel,45.0834,3.3228
26340,Chastel-Arnaud,44.6667,5.2
89630,Chastellux-sur-Cure,47.3914,3.8896
48000,Chastel-Nouvel,44.5594,3.5018
15300,Chastel-sur-Murat,45.1247,2.8578
63680,Chastreix,45.5121,2.7348
86250,Chatain,46.0738,0.4314
28270,Châtaincourt,48.6957,1.225
88210,Châtas,48.3611,7.0335
71250,Château,46.4274,4.6012
04600,Château-Arnoux-Saint-Auban,44.0937,6.0092
04160,Château-Arnoux-Saint-Auban,44.0931,6.0081
38650,Château-Bernard,44.9749,5.5767
16100,Châteaubernard,45.6727,-0.3148
77370,Châteaubleau,48.5891,3.1062
07130,Châteaubourg,44.9971,4.8437
35221,Châteaubourg,48.1111,-1.4035
35220,Châteaubourg,48.1111,-1.4035
57340,Château-Bréhain,48.9045,6.527
44110,Châteaubriant,47.7168,-1.3764
44145,Châteaubriant,47.7168,-1.3764
44142,Châteaubriant,47.7168,-1.3764
44141,Châteaubriant,47.7168,-1.3764
44146,Châteaubriant,47.7168,-1.3764
44149,Châteaubriant,47.7168,-1.3764
44144,Châteaubriant,47.7168,-1.3764
44143,Châteaubriant,47.7168,-1.3764
39210,Château-Chalon,46.7546,5.627
87380,Château-Chervix,45.6074,1.3537
